VAR,Variable,UNIT,Measure,Country,Year,Value
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,United States,2018,178.6
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,United States,2019,182.8
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,United States,2020,183.9
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Brazil,2010,112.5
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Brazil,2011,118.6
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Brazil,2012,118.8
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Brazil,2013,119.9
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Brazil,2014,123.5
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Brazil,2015,125.1
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Brazil,2016,124.7
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Brazil,2017,125.1
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Brazil,2018,127.4
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Brazil,2019,136
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Brazil,2020,140.1
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Chile,2010,80.3
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Chile,2011,82.3
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Chile,2012,84.8
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Chile,2013,88.3
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Chile,2014,91.1
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Chile,2015,90.7
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Chile,2016,90.5
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Chile,2017,90.6
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Chile,2018,91.1
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Chile,2019,95.8
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Chile,2020,100.5
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,China,2010,94
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,China,2011,92.8
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,China,2012,93.8
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,China,2013,95.1
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,China,2014,97.8
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,China,2015,99.2
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,China,2016,101.5
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,China,2017,101.6
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,China,2018,103.3
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,China,2019,102.6
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,China,2020,103.6
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Estonia,2010,92
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Estonia,2011,88.9
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Estonia,2012,93.8
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Estonia,2013,90.6
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Estonia,2014,106.6
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Estonia,2015,120.1
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Estonia,2016,119.4
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Estonia,2017,119.4
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Estonia,2018,125.2
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Estonia,2019,140.3
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Estonia,2020,133.7
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,India,2010,49.5
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,India,2011,49.3
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,India,2012,51.2
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,India,2013,51.1
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,India,2014,54.6
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,India,2015,54.8
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,India,2016,54.4
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,India,2017,57.4
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,India,2018,60.1
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,India,2019,60.2
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,India,2020,59.7
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Indonesia,2010,45.7
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Indonesia,2011,43.8
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Indonesia,2012,47.3
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Indonesia,2013,50.5
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Indonesia,2014,51.3
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Indonesia,2015,46.2
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Indonesia,2016,57.8
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Indonesia,2017,62.3
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Indonesia,2018,60.3
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Indonesia,2019,69.7
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Indonesia,2020,69
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Israel,2010,142.1
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Israel,2011,142.3
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Israel,2012,148.7
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Israel,2013,146.8
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Israel,2014,150.6
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Israel,2015,149
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Israel,2016,154.4
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Israel,2017,157.1
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Israel,2018,148.8
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Israel,2019,143.3
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Israel,2020,146.3
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Russia,2010,99.8
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Russia,2011,101
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Russia,2012,103.3
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Russia,2013,105.7
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Russia,2014,108.6
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Russia,2015,105.3
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Russia,2016,108.9
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Russia,2017,109.7
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Russia,2018,111.9
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Russia,2019,115.1
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Russia,2020,118.2
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Slovenia,2010,121.8
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Slovenia,2011,119.4
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Slovenia,2012,118.9
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Slovenia,2013,119.5
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Slovenia,2014,113.6
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Slovenia,2015,111.6
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Slovenia,2016,114.6
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Slovenia,2017,115.4
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Slovenia,2018,114.4
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Slovenia,2019,114.4
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Slovenia,2020,116.6
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,South Africa,2010,90
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,South Africa,2011,88.8
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,South Africa,2012,91.8
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,South Africa,2013,91
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,South Africa,2014,86.7
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,South Africa,2015,86.9
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,South Africa,2016,88.2
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,South Africa,2017,88.6
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,South Africa,2018,87.7
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,South Africa,2019,91.3
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,South Africa,2020,93.3
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Australia,2010,3410
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Australia,2011,3390
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Australia,2012,3437
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Australia,2013,3429
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Australia,2014,3413
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Australia,2015,3401
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Australia,2016,3428
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Australia,2017,3404
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Australia,2018,3395
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Australia,2019,3438
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Australia,2020,3422
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Austria,2010,3724
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Austria,2011,3763
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Austria,2012,3740
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Austria,2013,3718
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Austria,2014,3672
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Austria,2015,3664
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Austria,2016,3659
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Austria,2017,3687
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Austria,2018,3699
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Austria,2019,3739
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Austria,2020,3698
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Belgium,2010,3708
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Belgium,2011,3720
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Belgium,2012,3715
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Belgium,2013,3733
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Belgium,2014,3789
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Belgium,2015,3804
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Belgium,2016,3774
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Belgium,2017,3768
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Belgium,2018,3774
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Belgium,2019,3836
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Belgium,2020,3815
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Canada,2010,3459
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Canada,2011,3484
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Canada,2012,3475
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Canada,2013,3444
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Canada,2014,3414
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Canada,2015,3419
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Canada,2016,3494
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Canada,2017,3501
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Canada,2018,3531
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Canada,2019,3535
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Canada,2020,3583
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Czechia,2010,3276
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Czechia,2011,3251
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Czechia,2012,3243
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Czechia,2013,3256
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Czechia,2014,3197
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Czechia,2015,3122
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Czechia,2016,3239
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Czechia,2017,3274
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Czechia,2018,3272
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Czechia,2019,3308
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Czechia,2020,3331
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Denmark,2010,3365
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Denmark,2011,3334
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Denmark,2012,3337
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Denmark,2013,3363
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Denmark,2014,3355
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Denmark,2015,3342
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Denmark,2016,3368
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Denmark,2017,3397
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Denmark,2018,3402
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Denmark,2019,3449
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Denmark,2020,3453
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Finland,2010,3243
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Finland,2011,3265
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Finland,2012,3327
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Finland,2013,3305
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Finland,2014,3320
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Finland,2015,3333
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Finland,2016,3339
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Finland,2017,3337
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Finland,2018,3345
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Finland,2019,3346
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Finland,2020,3363
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,France,2010,3527
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,France,2011,3504
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,France,2012,3451
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,France,2013,3473
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,France,2014,3411
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,France,2015,3488
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,France,2016,3532
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,France,2017,3510
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,France,2018,3479
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,France,2019,3519
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,France,2020,3538
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Germany,2010,3504
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Germany,2011,3538
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Germany,2012,3501
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Germany,2013,3499
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Germany,2014,3541
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Germany,2015,3567
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Germany,2016,3557
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Germany,2017,3542
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Germany,2018,3556
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Germany,2019,3592
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Germany,2020,3628
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Greece,2010,3442
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Greece,2011,3425
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Greece,2012,3401
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Greece,2013,3397
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Greece,2014,3439
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Greece,2015,3396
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Greece,2016,3336
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Greece,2017,3373
